,fit_time,score_time,test_accuracy_score,test_cross_entropy_loss,test_average_precision_score,test_cohen_kappa_score,test_f1_score,test_recall_score,test_roc_auc_score,test_specificity_score
"RandomForestClassifier(criterion='entropy', max_depth=20, max_features=1,
                       n_estimators=10)",0.0057216585408169235,0.0007440142563960206,0.015102970208264987,0.5443662233328652,0.014000943555894109,0.030145669032990638,0.01518563203517572,0.015102970208264987,0.01508765945410865,0.02003807100910718
