,fit_time,score_time,test_accuracy_score,test_cross_entropy_loss,test_average_precision_score,test_cohen_kappa_score,test_f1_score,test_recall_score,test_roc_auc_score,test_specificity_score
SVC(C=1),41.428189461231234,0.4057214593887329,0.7747416681361311,8.119133236712011,0.7281155573665639,0.5500044342530197,0.7741439814537923,0.7747416681361311,0.7753949521826882,0.8133925979680697
"SVC(C=1, gamma='auto')",45.950369293689725,0.4197587585449219,0.7457758772703227,9.163166162820868,0.6994552559780136,0.4923277902665578,0.744823910179867,0.7457758772703227,0.7466053972233216,0.797645137880987
