,fit_time,score_time,test_accuracy_score,test_cross_entropy_loss,test_average_precision_score,test_cohen_kappa_score,test_f1_score,test_recall_score,test_roc_auc_score,test_specificity_score
SVC(C=1),8.02502952038549,1.8378827488164418,0.01563122110526486,0.5634063155668189,0.015940574204559313,0.0311697394127996,0.015720663520159887,0.01563122110526486,0.015572977592823539,0.02147223046731668
"SVC(C=1, gamma='auto')",6.140293115029171,2.8949095061040673,0.019901658648380647,0.7173284861907578,0.02100496782134251,0.03975464160349634,0.019945124065940137,0.019901658648380647,0.019903128877552304,0.028191375102011727
